Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
256,GR-II-m-B-14874,Casa Mateescu,municipiul GIURGIU,Str. Cuza Vodă 15,1890
257,GR-II-m-B-14857,Sediul administrativ al Fabricii de cărămidă,municipiul GIURGIU,Str. Dâmboviţei 1,1940
258,GR-II-m-B-14875,Casa Vasile Dorobanţu,municipiul GIURGIU,Str. Dobrogeanu Gherea Constantin,1 1905-1928
259,GR-II-m-B-14876,"Prefectura, azi Muzeul judeţean",municipiul GIURGIU,Str. Dobrogeanu Gherea Constantin,3 1870-1903
260,GR-II-m-B-14877,"Tribunalul, azi Prefectura",municipiul GIURGIU,Str. Dobrogeanu Gherea Constantin,5 1935
261,GR-II-a-B-14878,"Ansamblul urban ""Parcul Alei, cu imobilele limitrofe""",municipiul GIURGIU,"Str. Dobrogeanu Gherea Constantin, perimetrul zonei urmează limitele posterioare ale loturilor imobilelor limitrofe parcului. Delimitare cf. avizat",sec. XIX-XX PUG
262,GR-II-m-B-14879,Poliţia municipală,municipiul GIURGIU,Str. Doja Gheorghe 1,1930
263,GR-II-m-A-14880,Fragment din zidul cetăţii turceşti -Tabia,municipiul GIURGIU,"Str. Dunării, în spatele loturilor",sec. XVIII
264,GR-II-m-B-14881,Fabrica de Bere,municipiul GIURGIU,Str. Dunării 32,1905
265,GR-II-m-B-14896,"Casa N. Miltiade, azi restaurant",municipiul GIURGIU,Str. Episcopiei 11,1900
266,GR-II-m-B-14897,"Administraţia Financiară, azi Episcopia Giurgiului ""Modern"", azi",municipiul GIURGIU,Str. Episcopiei 13,1915
268,GR-II-m-B-14899,"Ateneul ""Nicolae Bălănescu”- faţada de sud cu porticul neoclasic cu trepte de la intrarea principală şi faţada de est cu porticul încorporat al fostei case Bălănescu",municipiul GIURGIU,Str. Episcopiei 21,1940
269,GR-II-a-B-14882,"Ansamblul urban ""Cartierul Fabricii de Zahăr""",municipiul GIURGIU,"Aleea Fabricii, perimetrul fabricii dotările edilitare şi locuinţele de serviciu, până la str. Păcii, inclusiv. Delimitare cf. PUG avizat",cu 1913
270,GR-II-m-B-14883,"Casa H. Potamian, azi Ocolul silvic",municipiul GIURGIU,Str. Frumoasei 24,1912
271,GR-II-a-B-14884,"Ansamblul urban ""Strada Gării""",municipiul GIURGIU,"Str. Gării, ambele fronturi, nr. 1-95, respectiv nr. 2-116, până la limita posterioară a loturilor. Delimitare PUG avizat",sec. XIX-XX cf.
272,GR-II-a-B-14886,"Ansamblul urban ""Str. Mircea cel Bătrân""",municipiul GIURGIU,"Str. Mircea cel Bătrân, frontul nr. 32, respectiv nr. 17-25 (inclusiv clădirea de colţ cu adresa pe str. Gherea nr. 1) până la limita posterioară a loturilor. Delimitare PUG avizat",16- sec. XIX-XX C.D. cf.
273,GR-II-m-B-14887,"Biserica ""Buna Vestire”- Grecească muzică",municipiul GIURGIU,Str. Mircea cel Bătrân 16,1864
275,GR-II-m-B-14889,"Şcoala Comercială, azi Institutul de Proiectări",municipiul GIURGIU,Str. Mircea cel Bătrân 26,1900
276,GR-II-m-B-14890,"Biserica ""Sf. Nicolae”",municipiul GIURGIU,Str. Mircea cel Bătrân 38,1830
277,GR-II-m-B-14891,Casa Stelian Vasilescu,municipiul GIURGIU,Str. Parcului 22,1880
