Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
264,AR-II-m-B-00587,Cetatea Agrişu Mare (ruine),sat AGRIŞU MARE; comuna TÂRNOVA,"Dealul Cioaca, la 500 m V de sat",sec. XV
265,AR-II-m-B-00588,Biserică de lemn,sat AGRIŞU MIC; comuna HĂŞMAŞ,,sec. XVIII
266,AR-II-m-B-00589,"Biserica de lemn ""Pogorârea Duhului Sfânt""",sat BODEŞTI; comuna HĂLMAGIU,48,1750 - 1760
267,AR-II-a-A-00590,"Mănăstirea ""Adormirea Maicii Domnului"" Hodoş- Bodrog",sat BODROGU NOU; comuna ZĂDĂRENI,"La 1,5 km de sat",înc. sec. XV - înc. sec. XX
268,AR-II-m-A-00590.01,"Biserica ""Intrarea în Biserică a Maicii Domnului""",sat BODROGU NOU; comuna ZĂDĂRENI,"La 1,5 km de sat","înc. sec. XV, renovată 1766"
269,AR-II-m-B-00590.02,Chilii vechi,sat BODROGU NOU; comuna ZĂDĂRENI,"La 1,5 km de sat",sec. XVIII - XIX
270,AR-II-m-B-00590.03,Chilii noi,sat BODROGU NOU; comuna ZĂDĂRENI,"La 1,5 km de sat",1905
271,AR-II-m-A-00590.04,Turn-clopotniţă,sat BODROGU NOU; comuna ZĂDĂRENI,,sec. XVI
272,AR-II-m-A-00591,"Biserica de lemn ""Sf. Mucenic Dimitrie""",sat BUCEAVA-ŞOIMUŞ; comuna BRAZII,"71B, în cimitir",sec. XVIII
273,AR-II-m-A-00592,"Biserica de lemn ""Înălţarea Domnului""",sat BUDEŞTI; comuna PLEŞCUŢA,17,1772; pictură 1860
274,AR-II-a-B-00593,Ansamblul castelului Mocioni,sat BULCI; comuna BATA,"La marginea localităţii, la cca. 400 m râul Mureş",de 1850 - 1900
275,AR-II-m-B-00593.01,"Castelul Mocioni, azi sanatoriu TBC",sat BULCI; comuna BATA,"La marginea localităţii, la cca. 400 m râul Mureş",de 1850 - 1900
276,AR-II-m-B-00593.02,Parc,sat BULCI; comuna BATA,"La marginea localităţii, la cca. 400 m râul Mureş",de 1850 - 1900
277,AR-II-a-A-00594,Ansamblul castelului Teleki,sat CĂPÂLNAŞ; comuna BIRCHIŞ,245,1850 - 1900
278,AR-II-m-A-00594.01,Castelul Teleki,sat CĂPÂLNAŞ; comuna BIRCHIŞ,245,1850 - 1900
279,AR-II-m-A-00594.02,Parc,sat CĂPÂLNAŞ; comuna BIRCHIŞ,245,1850 - 1900
280,AR-II-m-B-00595,"Biserica de lemn ""Buna Vestire""",sat CIUNTEŞTI; comuna CRAIVA,65,1725
281,AR-II-m-B-00596,"Conacul Ştefan Cicio-Pop, azi şcoală generală",sat CONOP; comuna CONOP,1,sf. sec. XVIII
282,AR-II-m-A-00597,"Biserica de lemn ""Naşterea Maicii Domnului""",sat CORBEŞTI; comuna PETRIŞ,"126, în cimitir",cca. 1800
283,AR-II-m-A-00598,Turn de biserică,sat COVĂSÂNŢ; comuna COVĂSÂNŢ,42A,sec. XIV
284,AR-II-m-B-00599,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavriil""",sat CRISTEŞTI; comuna HĂLMAGIU,18,1860
285,AR-II-m-A-00600,Cetatea Dezna (ruine),sat DEZNA; comuna DEZNA,"Pe deal aflat pe malul drept al râului Moneasa, la extremitatea de NE a satului",sec. XIII - XVII
