Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
670,AB-III-m-B-00421,Capela-troiţă,sat ŞIBOT; comuna ŞIBOT,"În centru, lângă primărie",1899
671, AB-IV-m-B-00116.02," Cimitirul bisericii ""Bunavestire” -Grecească", municipiul ALBA IULIA, Str. Iancu Avram 7, sec.XVIII - XIX
672,AB-IV-m-A-00125.02,Cimitirul vechi - Lipoveni,municipiul ALBA IULIA,Str. Mărăşeşti 17,sec. XVII-XIX
673,AB-IV-m-B-00167.02,Cimitirul ortodox vechi - Soharu,oraş ABRUD,Str. Soharu 35,sec.XVIII - XIX
674,AB-IV-m-B-00176.02,"Cimitirul vechi al bisericii ""Cuvioasa Paraschiva”",sat AMPOIŢA; comuna METEŞ,Str. Biserii 101,sec. XVII-XIX
675, AB-IV-m-B-00190.02," Cimitirul bisericii ""Sf. Arhangheli”", municipiul BLAJ, Str. Vancea Mitropolit 3,
676,AB-IV-m-B-21076,Cruce de drum cu troiţă,sat BUCIUM; comuna BUCIUM,Lângă casa nr. 166,1802
677,AB-IV-m-B-00206.02,Cripta Kemeny Arpad,sat aparţinător CIUMBRUD; municipiul AIUD,Str. Colinei 20,1807
678,AB-IV-m-B-21077,"Crucea episcopului Andrei Şaguna, cu troiţa",sat GURA IZBITEI; comuna BUCIUM,Lângă casa nr. 405,1897
679,AB-IV-m-B-00413,Mormântul lui Lucian Blaga,localitatea LANCRĂM; municipiul SEBEŞ,În cimitir,1963
680,AB-IV-m-A-00422,Casa natală a lui Lucian Blaga,localitatea LANCRĂM; municipiul SEBEŞ,231,sec. XIX
681,AB-IV-m-A-00259.03,Cimitirul evanghelic,localitatea PETREŞTI; municipiul SEBEŞ,,sec. XIV - XVIII
682,AB-IV-m-A-00262.02,"Cimitirul cu stâlpi funerari bisericii de lemn ""Cuvioasa Paraschiva”",al sat PIANU DE SUS; comuna PIANU,,sec. XIX - XX
683,AB-IV-m-B-21081,"Crucea ""de la Piaţă""",sat POIENI; comuna BUCIUM,Lângă casa nr. 604,1880
684,AB-IV-m-B-21078,"Crucea ""de la Ţandrău""",sat VALEA NEGRILESII; comuna BUCIUM,Lângă casa nr. 632,1878 - 1897
685,AB-IV-m-B-21079,"Crucea ""de la Valea lui Ştefan""",sat VALEA NEGRILESII; comuna BUCIUM,Lângă casa nr. 838,1840 - 1870
686,AB-IV-m-B-21080,"Crucea ""de la Ţârău""",sat VALEA NEGRILESII; comuna BUCIUM,Lângă casa nr. 615,1840 - 1870
