Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
222,NT-II-m-A-10627.06,Turn clopotniţă,sat AGAPIA; comuna AGAPIA,632,1823
223,NT-II-m-A-10627.07,"Bolniţa de lemn ""Adormirea Maicii Domnului”",sat AGAPIA; comuna AGAPIA,641,1780
224,NT-II-a-B-10584,Ansamblul schitului Sihla,sat AGAPIA; comuna AGAPIA,697,sec. XVIII - XIX
225,NT-II-a-B-10585,Mănăstirea Almaş,sat ALMAŞ; comuna GÂRCINA,Drumul Principal,sec. XVIII - XIX
226,NT-II-m-B-10585.01,"Biserica ""Duminica Tuturor Sfinţilor”",sat ALMAŞ; comuna GÎRCINA,Drumul Principal,1821
227,NT-II-m-B-10585.02,Case monahale,sat ALMAŞ; comuna GÎRCINA,Drumul Principal,sec. XIX
228,NT-II-m-B-10586,"Biserica ""Adormirea Maicii Domnului”",sat BĂLĂNEŞTI; comuna BÎRGĂOANI,Str. Spre Biserică,1768 - 1775
229,NT-II-m-B-10587,Fostul cazino,sat BĂLŢĂTEŞTI; comuna BĂLŢĂTEŞTI,Str. Florilor 63,mij. sec. XIX
230,NT-II-m-B-10588,"Teatrul Sătesc ""Ion Kalinderu"", azi muzeu",oraş BICAZ,Str. Barajului 1,1908 - 1912
232,NT-II-m-A-10591,"Biserica ""Buna Vestire” a fostei mănăstiri Bisericani",sat BISERICANI; comuna ALEXANDRU CEL BUN,14,1512
233,NT-II-m-B-10592,"Biserica de lemn ""Sf. Voievozi”",sat BISTRICIOARA; comuna CEAHLĂU,,sec. XVIII
234,NT-II-a-A-10593,Mănăstirea Bistriţa,sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,sec. XIV - XIX
235,NT-II-m-A-10593.01,"Biserica ""Adormirea Maicii Domnului” (""Înălţarea Domnului”şi ""Sf. Ana”)",sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,1554
236,NT-II-m-A-10593.02,"Turn clopotniţă cu Paraclisul ""Sf. Ioan cel Nou”",sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,1498
237,NT-II-m-A-10593.03,"Turn intrare cu Paraclisul ""Sf. Nicolae""",sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,1546
238,NT-II-m-A-10593.04,Casa Petru Rareş,sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,sec. XVI
239,NT-II-m-A-10593.05,Stăreţie,sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,sec. XVIII
240,NT-II-m-A-10593.06,Ruine case domneşti,sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,sec. XV
241,NT-II-m-A-10593.09,Zid de incintă,sat BISTRIŢA; comuna ALEXANDRU CEL BUN,672,sec. XVIII
242,NT-II-m-B-10594,"Biserica ""Sf. Voievozi”",sat BODEŞTII DE JOS; comuna BODEŞTI,,sec. XVII
243,NT-II-m-B-10596,"Casa administratorului Domeniului Coroanei, azi",sat BORCA; comuna BORCA,,1898
244,NT-II-m-B-10597,"Ocolul Silvic, azi Şcoală",sat BORCA; comuna BORCA,,1898
245,NT-II-a-B-10598,"Ansamblul bisericii ""Înălţarea Domnului”",sat BOZIENII DE SUS; comuna RUGINOASA,,sec. XVII - XIX
246,NT-II-m-B-10598.01,"Biserica ""Înălţarea Domnului”",sat BOZIENII DE SUS; comuna RUGINOASA,,sec. XVII
247,NT-II-m-B-10598.02,Turn clopotniţă,sat BOZIENII DE SUS; comuna RUGINOASA,,1855
248,NT-II-m-B-10599,"Casa Dimitrie Ghica, azi ""Centrul de Îngrijire şi asistenţă Bozienii de Sus""",sat BOZIENII DE SUS; comuna RUGINOASA,,înc. sec. XIX
249,NT-II-m-B-10600,"Biserica ""Naşterea Sf. Ioan Botezătorul”",sat BUDEŞTI; comuna FĂUREI,,1663
250,NT-II-m-B-10601,"Biserica ""Intrarea în Biserică”",sat BUHALNIŢA; comuna HANGU,,1626 - 1629
251,NT-II-m-B-10602,"Biserica de lemn ""Sf. Voievozi”",sat CĂŞĂRIA; comuna DOBRENI,"Str. Măşcăteşti 74, ""La Livezi”, Cartier Mășcăteşti",1832
252,NT-II-a-B-10603,"Ansamblul bisericii ""Sf. Trei Ierarhi”",sat CÂRLIGI; comuna ŞTEFAN CEL MARE,,sec. XVII - XVIII
253,NT-II-m-B-10603.01,"Biserica ""Sfinţii Trei Ierarhi""",sat CÂRLIGI; comuna ŞTEFAN CEL MARE,,1660
254,NT-II-m-B-10603.02,Clopotniţă,sat CÂRLIGI; comuna ŞTEFAN CEL MARE,,1796
255,NT-II-m-B-10604,Conacul Dimitrie Sturdza,sat CÂRLIGI; comuna ŞTEFAN CEL MARE ŞTEFAN CEL MARE,,sec. XVII - XVIII
