Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
274,HD-II-s-B-03325,Centrul istoric al oraşului,oraş HAŢEG,,sec. XIX - XX
275,HD-II-a-B-03325.07,"Ansamblul urban ""Str. 1 Mai""",oraş HAŢEG,Str. 1 Mai,sec. XIX - XX
276,HD-II-m-B-03327,"Biserica ""Sf. Nicolae""",oraş HAŢEG,Str. Bisericilor 1,sec. XIX
277,HD-II-a-B-03325.08,"Ansamblul urban ""Str. Bisericilor""",oraş HAŢEG,Str. Bisericilor 2-6; 5,sec. XIX - XX
278,HD-II-m-B-03328,"Bancă, azi Hotel ""Ferdinand""",oraş HAŢEG,"Str. Bisericilor 2, colţ cu Str. Tudor Vladimirescu",sec. XIX
279,HD-II-m-B-03329,Biserică reformată,oraş HAŢEG,Str. Bisericilor 44,sec. XIX
280,HD-II-a-B-03325.04,"Ansamblul urban ""Piaţa Bucura""",oraş HAŢEG,Piaţa Bucura,sec. XIX - XX
281,HD-II-m-B-03330,Biserica romano-catolică,oraş HAŢEG,Str. Decebal 1,sec. XIX
282, HD-II-a-B-03325.05," Ansamblul urban ""Str. Horea""", oraş HAŢEG, Str. Horea 1-13; 2-16, sec. XIX - XX
283,HD-II-m-B-03331,Casă,oraş HAŢEG,Str. Horea 6,sf. sec. XIX
284,HD-II-m-B-03332,Casă,oraş HAŢEG,Str. Horea 18,sf. sec. XIX
285,HD-II-a-B-03325.02,"Ansamblul urban ""Str. Libertăţii""",oraş HAŢEG,Str. Libertăţii 5-19; 6-20,sec. XIX - XX
286,HD-II-a-B-03325.06,"Ansamblul urban ""Str. Mihai Viteazul""",oraş HAŢEG,Str. Mihai Viteazu 1-27; 2-28,sec. XIX - XX
287,HD-II-m-B-03333,"Colegiul Naţional ""I. C. Brătianu""",oraş HAŢEG,Str. Munţii Retezat 3,1912
288,HD-II-m-B-03326,Sinagogă,oraş HAŢEG,Str. Sarmizegetusa 3,1864
289,HD-II-a-B-03325.03,"Ansamblul urban ""Piaţa Unirii""",oraş HAŢEG,Piaţa Unirii,sec. XIX - XX
290,HD-II-m-B-03334,"Şcoala generală ""Ovid Densuşianu""",oraş HAŢEG,Piaţa Unirii 1,sec. XIX
291,HD-II-a-B-03325.01,"Ansamblul urban ""Str. Tudor Vladimirescu""",oraş HAŢEG,Str. Vladimirescu Tudor 1-3,sec. XIX - XX
292,HD-II-m-A-03336,"Biserica ""Sf. Dumitru""",sat HĂRĂU; comuna HĂRĂU,,cca. 1700
293,HD-II-m-B-03337,"Biserica de lemn ""Buna Vestire""",sat HĂRŢĂGANI; comuna BĂIŢA,,sf. sec. XVIII
294,HD-II-m-B-03338,"Biserica de lemn ""Cuvioasa Paraschiva""",sat HEREPEIA; comuna VEŢEL,,sec. XVIII
295, HD-II-m-B-03339, Şcoala de ucenici, municipiul HUNEDOARA," În incinta S.C. Siderurgica S.A., la 100 m de la intrarea principală", 1936
296,HD-II-m-A-03347,Biserică reformată,municipiul HUNEDOARA,Str. Bethlen Gabriel 3,sec. XVII
297,HD-II-m-B-03341,Casă,municipiul HUNEDOARA,Str. Bursan Constantin 1,înc. sec. XX
298,HD-II-m-B-03342,Administraţia Uzinelor de Fier,municipiul HUNEDOARA,Str. Bursan Constantin 8,1906
