Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
309,VL-II-m-B-09665.01,"Biserica ""Sf. Trei Ierarhi”, Gheorghe”","""Sf. sat BERISLĂVEŞTI; comuna BERISLĂVEŞTI",Str. Mănăstirii 107,1754 - 1762
310,VL-II-m-B-09665.02,Ruinele stăreţiei,sat BERISLĂVEŞTI; comuna BERISLĂVEŞTI,Str. Mănăstirii 107,1762
311,VL-II-m-B-09665.03,Turn clopotniţă,sat BERISLĂVEŞTI; comuna BERISLĂVEŞTI,Str. Mănăstirii 107,1754
312,VL-II-m-B-09665.04,Zid de incintă,sat BERISLĂVEŞTI; comuna BERISLĂVEŞTI,Str. Mănăstirii 107,1762
313,VL-II-a-A-09666,Mănăstirea Bistriţa Domnului”,sat BISTRIŢA; comuna COSTEŞTI COSTEŞTI,,"1494, ref. 1519,1683- 1688, 1847-1856"
315,VL-II-m-A-09666.02,"Biserica-bolniţă ""Schimbarea Faţă”",la sat BISTRIŢA; comuna COSTEŞTI,,"1494, 1520-1521; 1710 (pridvor)"
316,VL-II-m-A-09666.03,Turn clopotniţă,sat BISTRIŢA; comuna COSTEŞTI,,ref. 1847 - 1856
317,VL-II-m-A-09666.04,Corp de chilii (din incinta,veche) sat BISTRIŢA; comuna COSTEŞTI,,"1494, ref. 1847 - 1856"
318,VL-II-m-A-09666.05,Foişor,sat BISTRIŢA; comuna COSTEŞTI,Pe latura de E a incintei vechi,ref. 1847 - 1856
319,VL-II-a-A-09667,Mănăstirea Arnota,sat BISTRIŢA; comuna COSTEŞTI,Pe muntele Arnota,1634
320,VL-II-m-A-09667.01,"Biserica ""Sf. Arhangheli”",sat BISTRIŢA; comuna COSTEŞTI,,1634
321,VL-II-m-A-09667.02,Corp chilii,sat BISTRIŢA; comuna COSTEŞTI,,1852 - 1856
322,VL-II-m-A-09667.03,Incintă,sat BISTRIŢA; comuna COSTEŞTI,,1634
