Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
171,MH-II-m-B-10116,Uzina de Apă,municipiul DROBETA TURNU SEVERIN,Str. Aeroportului,sec. XX
172,MH-II-m-B-10117,"Biserica romano-catolică ""Înălţarea Maicii Domnului”",municipiul DROBETA TURNU SEVERIN,Str. Aurelian 24,1875 - 1885
173,MH-II-m-B-10118,Sediul S.C. Hidroserv S.A.,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 27,prima jum. a sec. XX
174,MH-II-m-B-10119,Casă,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 29,prima jum. a sec. XX
175,MH-II-m-A-10120,Banca Comercială,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 44,1908
176,MH-II-m-B-10121,Casă Cioclov Maria,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 56,prima jum. a sec. XX
177,MH-II-m-B-10122,Casă Rotaru Ionel şi Ana,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 71,prima jum. a sec. XX
178,MH-II-m-B-10123,Casă Cioclov Viorel,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 73,prima jum. a sec. XX
179,MH-II-m-B-10125,Casă Broşteanu Maria,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 76,prima jum. a sec. XX
180,MH-II-m-B-10126,Casă Popescu Alexandru,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 81,prima jum. a sec. XX
181,MH-II-m-B-10127,Casa Iulian Zaraf; Nica Florea,municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Aurelian 90,1930
183,MH-II-m-B-10129,Casă Groşanu Mircea,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 100,prima jum. a sec. XX
184,MH-II-m-B-10130,Casa Sârboiu Gheorghe,municipiul DROBETA TURNU SEVERIN,Str. Aurelian 116,1879
185,MH-II-m-B-10138,Sinagogă,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 3",sf. sec. XIX
186,MH-II-m-B-10131,Casă Grecescu Grigore,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 20bis",prima jum. a sec. XX
187,MH-II-m-B-10132,Casă Munteanu Maria,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 22",prima jum. a sec. XX
188,MH-II-m-B-10133,Casă Vlad Constantin,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 25",prima jum. a sec. XX
189,MH-II-m-B-10134,Casă Arvat Iulica; Manacu Petre,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 28",prima jum. a sec. XX
190,MH-II-m-B-10135,Casă Iovan Laurian,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 47",prima jum. a sec. XX
