Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
33,BR-I-m-A-02136.01,”Casa monahală” (stăreția veche),sat MĂXINENI; La comuna MĂXINENI Siretului,"9 km NNE de sat, pe malul drept al",1636-1654
34,BR-I-s-B-02057,Aşezare,"sat MUCHEA; comuna ""Popină”, SILIŞTEA de",la cca. 2 km NV de sat şi la 1 km poligonul de tragere de la Muchea,"NV Hallstatt, Cultura Babadag, fazele I - II"
35,BR-I-s-B-02058,"Situl arheologic de la Scărlăteşti, punct ""Popină”","sat SCĂRLĂTEŞTI; ""Popină”, comuna CIREŞU de",la cca. 500 m N de sat şi la 150 calea ferată Buzău-Constanţa,m V
36,BR-I-m-B-02058.01,Morminte sarmatice,"sat SCĂRLĂTEŞTI; ""Popină”, comuna CIREŞU de",la cca. 500 m N de sat şi la 150 calea ferată Buzău-Constanţa,m V sec. II - III p. Chr.
37,BR-I-m-B-02058.02,Morminte,"sat SCĂRLĂTEŞTI; ""Popină”, comuna CIREŞU de",la cca. 500 m NV de sat la 150 calea ferată Buzău-Constanţa,m V Epoca bronzului timpuriu şi mijlociu
38, BR-I-m-B-02058.03, Aşezare," sat SCĂRLĂTEŞTI; ""Popină”, comuna CIREŞU de", la cca. 500 m N de sat şi la 150 calea ferată Buzău-Constanţa," m V Eneolitic, Cultura Gumelniţa, faza A1"
39,BR-I-s-B-02059,Aşezare,"sat ŞUŢEŞTI; comuna ""Popină”, ŞUŢEŞTI Brăila","cca 500 m NV de sat, lângă şoseaua - Rm. Sărat","Hallstatt, Cultura Basarabi"
40,BR-I-s-B-02060,Situl arheologic de la Măxineni,sat VOINEŞTI; comuna La MĂXINENI,cca. 500 m de confluenţa Buzău - Siret,1637 - 1638
41,BR-I-m-B-02060.01,Aşezare,sat VOINEŞTI; comuna La MĂXINENI,cca. 500 m de confluenţa Buzău - Siret,sec. XVI - XVII
42,BR-I-m-B-02060.02,Necropolă,sat VOINEŞTI; comuna La MĂXINENI,cca. 500 m de confluenţa Buzău - Siret,sec. XVI - XVII
43,BR-II-m-B-02061,"Silozurile ""Anghel Saligny""",municipiul BRĂILA Pe Docurilor,"malul stâng al Dunării, lângă Bazinul",1887 - 1891
