Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
259,BN-I-m-B-01391.01,Aşezare,sat SÂNGEORZU NOU; comuna LECHINŢA,"Lângă Complexul zootehnic, în partea N a hotarului",de sec. IX - XI
260,BN-I-m-B-01391.02,Aşezare,sat SÂNGEORZU NOU; comuna LECHINŢA,"Lângă Complexul zootehnic, în partea N a hotarului",de sec. II - III p. Chr.
261,BN-I-s-B-01392,"Situl arheologic de la Sângeorzu Nou, punct ""Saivane”",sat SÂNGEORZU NOU; comuna LECHINŢA,"""Saivane”, la SV de localitate",
262,BN-I-m-B-01392.01,Aşezare,sat SÂNGEORZU NOU; comuna LECHINŢA,"""Saivane”, la SV de localitate",sec. IV p. Chr.
263,BN-I-m-B-01392.02,Aşezare,sat SÂNGEORZU NOU; comuna LECHINŢA,"""Saivane”, la SV de localitate",sec. II - III p. Chr.
264,BN-I-s-B-01393,"Situl arheologic de la Sânmihaiu de Câmpie, punct ""Podişele”",sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE,"""Podişele”, în dreapta şoselei, la 1 de sat",km N
265,BN-I-m-B-01393.01,Aşezare,sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE,"""Podişele”, în dreapta şoselei, la 1 de sat",km N sec. IV p. Chr.
266,BN-I-m-B-01393.02,Aşezare,sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE,"""Podişele”, în dreapta şoselei, la 1 de sat",km N sec. II - III p. Chr.
267, BN-I-s-B-01394," Situl arheologic de la Sânmihaiu de Câmpie, punct ""Ciorotei""", sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE," ""Ciorotei”, în partea de SE a hotarului",
268,BN-I-m-B-01394.01,Aşezare,sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE,"""Ciorotei”, în partea de SE a hotarului",Epoca medievală timpurie
269,BN-I-m-B-01394.02,Aşezare,sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE,"""Ciorotei”, în partea de SE a hotarului",Hallstatt
270,BN-I-m-B-01394.03,Aşezare,sat SÂNMIHAIU DE CÂMPIE; comuna SÂNMIHAIU DE CÂMPIE,"""Ciorotei”, în partea de SE a hotarului",Epoca bronzului
271,BN-I-s-B-01396,Turn roman,localitatea SIGMIR; municipiul BISTRIŢA,"Dealul dintre Sigmir şi Caila, la cota m",574 sec. II - III p. Chr.
272,BN-I-s-B-01397,Aşezare,sat SILIVAŞU DE CÂMPIE; comuna SILIVAŞU DE CÂMPIE,"""Budiştea”",Epoca bronzului
273, BN-I-s-B-01398, Aşezare, sat SILIVAŞU DE CÂMPIE; comuna SILIVAŞU DE CÂMPIE," ""Drâmoaia”", sec. II - III p. Chr.
274,BN-I-s-B-01399,"Situl arheologic de la Silivaşu de Câmpie, punct ""Dosul Săicii”",sat SILIVAŞU DE CÂMPIE; comuna SILIVAŞU DE CÂMPIE,"""Dosul Săicii”",
275,BN-I-m-B-01399.01,Aşezare,sat SILIVAŞU DE CÂMPIE; comuna SILIVAŞU DE CÂMPIE,"""Dosul Săicii”, la cca 4 km S de localitate",sec. IV p. Chr.
276,BN-I-m-B-01399.02,Aşezare,sat SILIVAŞU DE CÂMPIE; comuna SILIVAŞU DE CÂMPIE,"""Dosul Săicii”, la cca 4 km S de localitate",sec. II - III p. Chr.
277,BN-I-m-B-01399.03,Aşezare,sat SILIVAŞU DE CÂMPIE; comuna SILIVAŞU DE CÂMPIE,"""Dosul Săicii”, la cca 4 km S de localitate",Epoca bronzului
278,BN-I-s-B-01400,Turn roman,sat SIMIONEŞTI; comuna BUDACU DE JOS,"""Măgura”",sec. II - III p. Chr.
279,BN-I-s-B-01401,Sistem de supraveghere şi apărare a limesului Daciei în sectorul Sita - Spermezeu,sat SITA; comuna SPERMEZEU,,sec. II - III p. Chr.
280,BN-I-m-B-01401.01,Turn roman,sat SITA; comuna SPERMEZEU,"""Vârful Sitii”",sec. II - III p. Chr.
281,BN-I-m-B-01401.02,Turn roman,sat SITA; comuna SPERMEZEU,"""Capul Dealului"" sau ""Casa Urieşului""",sec. II - III p. Chr.
282, BN-I-m-B-01401.03, Turn roman, sat SITA; comuna SPERMEZEU," ""Ponoare”", sec. II - III p. Chr.
283,BN-I-s-B-01404,Aşezare,localitatea SLĂTINIŢA; municipiul BISTRIŢA,"""Zeif”",Neolitic
284,BN-I-s-B-01405,"Situl arheologic de la Strugureni, punct ""Vatra satului""",sat STRUGURENI; comuna CHIOCHIŞ,Vatra satului,
285, BN-I-m-B-01405.01, Aşezare, sat STRUGURENI; comuna CHIOCHIŞ, Vatra satului, Epoca medievală
286,BN-I-m-B-01405.02,Aşezare,sat STRUGURENI; comuna CHIOCHIŞ,Vatra satului,sec. II - III p. Chr.
287,BN-I-s-B-01406,Asezare,sat STRUGURENI; comuna CHIOCHIŞ,Vatra satului,Hallstatt
288,BN-I-s-A-01407,"Situl arheologic de la Stupini, punct ""Fânaţele Archiudului”",sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Fânaţele Archiudului”, pe malul stîng pârâului Brătenilor",al
289,BN-I-m-A-01407.01,Aşezare,sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Fânaţele Archiudului”, pe malul stîng pârâului Brătenilor","al Epoca migraţiilor, Epoca medievală timpurie"
290,BN-I-m-A-01407.02,Aşezare,sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Fânaţele Archiudului”, pe malul stîng pârâului Brătenilor",al sec. II - III p. Chr.
291,BN-I-m-A-01407.03,Aşezare,sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Fânaţele Archiudului”, pe malul stîng pârâului Brătenilor",al Halltstatt
292,BN-I-m-A-01407.04,Aşezare,sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Fânaţele Archiudului”, pe malul stîng pârâului Brătenilor",al Epoca bronzului
293,BN-I-m-A-01407.05,Aşezare,sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Fânaţele Archiudului”, pe malul stîng pârâului Brătenilor",al Eneolitic
294,BN-I-s-A-01408,"Situl arheologic de la Stupini, punct ""Vătaşniţă”",sat STUPINI; comuna SÂNMIHAIU DE CĂMPIE,"""Vătaşniţă”, în zona fostelor grajduri CAP",ale
295, BN-I-m-A-01408.01, Aşezare, sat STUPINI; comuna SÂNMIHAIU DE CÂMPIE," ""Vătaşniţă”, în zona fostelor grajduri CAP", ale sec.VI - VIII
296,BN-I-m-A-01408.02,Aşezare,sat STUPINI; comuna SÂNMIHAIU DE CÂMPIE,"""Vătaşniţă”, în zona fostelor grajduri CAP",ale Hallstatt
297,BN-I-s-B-01409,Aşezare,sat ŞIEU; comuna ŞIEU,"""Podul Ardanului”",Hallstatt
298,BN-I-s-A-01410,"Situl arheologic de la Şieu -Măgheruş, punct ""Cetatea”",sat ŞIEU-MĂGHERUŞ; comuna ŞIEU- MĂGHERUŞ,"""Cetatea”",
299,BN-I-m-A-01410.01,Aşezare fortificată,sat ŞIEU-MĂGHERUŞ; comuna ŞIEU- MĂGHERUŞ,"""Cetatea”",Epoca medievală
300,BN-I-m-A-01410.02,Aşezare fortificată,sat ŞIEU-MĂGHERUŞ; comuna ŞIEU- MĂGHERUŞ,"""Cetatea”",Latène
