Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
386,MM-II-m-B-04659.01,Oloiniţă,oraş SEINI,Str. Morii 6,1875
387,MM-II-m-A-04661,"Biserica romano-catolică ""Neprihănita Zămislire""",oraş SEINI,Piaţa Unirii 3,"1421, cu transf.ulterioare"
388,MM-II-m-B-04662,Casa Bajnoczky,oraş SEINI,Piaţa Unirii 4,1885
389,MM-II-m-B-04660,"Şcoala confesională romano-catolică, actualmente Scoala nr.",oraş SEINI 2,Piaţa Unirii 7,sf. sec. XVIII
390,MM-II-m-B-04663,Hotel,oraş SEINI,Piaţa Unirii 13,înc. sec. XX
391,MM-II-m-B-04664,"Casa Crăciun, azi Primăria oraşului Seini",oraş SEINI,Piaţa Unirii 16,înc. sec. XX
392,MM-II-a-A-04666,Centrul istoric al oraşului Sighetu Marmaţiei,municipiul SIGHETU MARMAŢIEI,"Zona străzilor : 22 Decembrie, Bogdan Vodă, Dragoş Vodă, Libertăţii, Avram Iancu,Vasile Alecsandri, Mihai Eminescu,Mihaly Ioan de Apşa.",sec. XVIII - XX
393,MM-II-a-B-04667,"Ansamblul urban ""Cămara Sării”",municipiul SIGHETU MARMAŢIEI,"""Zona gării”",sec. XV - XIX
394,MM-II-a-B-04668,Ansamblu de arhitectură şi tehnică populară,municipiul SIGHETU MARMAŢIEI,"""Dealul Doboieş”",sec. XVII - XIX
395,MM-II-m-B-04669,"Vechea ""Direcţie a pădurilor"", azi liceul Leowey Klara",municipiul SIGHETU MARMAŢIEI,Str. 22 Decembrie 1989 2,sec. XVIII
396,MM-II-m-B-04670,Liceul Pedagogic,municipiul SIGHETU MARMAŢIEI,Str. 22 Decembrie 1989 5,1802
397,MM-II-m-B-04671,"Primăria, azi Casa Armatei",municipiul SIGHETU MARMAŢIEI,Str. Alecsandri Vasile 2,sec. XIX
398,MM-II-m-B-04672,"Casă, azi sediul comunităţii evreieşti",municipiul SIGHETU MARMAŢIEI,Str. Basarabia 8,sec. XIX
399,MM-II-m-B-04673,Sinagogă,municipiul SIGHETU MARMAŢIEI,Str. Basarabia 10,1902
400,MM-II-m-B-04676,Casă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 1,sec. XIX
401,MM-II-m-B-04677,Poşta,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 2,sec. XIX
402,MM-II-m-B-04678,"Casă, azi Poştă",municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 3,sec. XIX
403,MM-II-m-B-04679,Casă cu spaţii comerciale la parter,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 4,sec. XIX
404,MM-II-m-B-04680,Casă cu spaţii comerciale la parter,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 5,sec. XIX
405,MM-II-m-A-04681,"Biserica ucraineană ""Înălţarea Sfintei Cruci”",municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 5A,1791 - 1807
406,MM-II-m-B-04682,Casă cu spaţii comerciale la parter,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 6,sec. XIX
407,MM-II-m-B-04683,Casa Clericală Ucraineană,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 7,sec. XIX
408,MM-II-m-B-04684,Casa Keszter,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 8,sec. XIX
409,MM-II-m-B-04685,Casă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 9,sec. XIX
410,MM-II-m-B-04686,"Casa cu cariatide, la parter Librăria ""Luceafărul""",municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 10,1890
411,MM-II-m-B-04687,Casă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 11,sec. XX
412,MM-II-m-B-04688,Vicariatul ortodox ucrainean,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 12,sec. XIX
413,MM-II-m-A-04689,"Tribunalul vechi, azi Primăria şi Judecătoria municipiului Sighetu Marmaţiei",municipiul SIGHETU MARMAŢIEI,"Str. Bogdan Vodă 14, Str. Coposu Corneliu 2",1893 - 1895
414,MM-II-m-B-04690,Casă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 18,1868
415,MM-II-m-A-04691,"""Banca Albina"", azi spaţiu comercial",municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 20,1886
416,MM-II-m-B-04692,Casă cu boltă la poartă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 24,sec. XIX
417,MM-II-m-B-04693,Spaţiu comercial,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 26,sec. XVII
418,MM-II-m-B-04694,Casă cu spaţii comerciale la parter,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 28,1872
419,MM-II-m-A-04695,Casă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 30,sec. XIX
420,MM-II-m-B-04696,Casă,municipiul SIGHETU MARMAŢIEI,Str. Bogdan Vodă 32,1870
421,MM-II-m-B-04674,Casă cu magazine la parter,municipiul SIGHETU MARMAŢIEI,Str. Coposu Corneliu nr. 1,sec. XIX
422,MM-II-m-A-04675,"Închisoare, azi Muzeul victimelor comunismului şi rezistenţei anticomuniste Sighet",municipiul SIGHETU MARMAŢIEI,Str. Coposu Corneliu 4,1897
423,MM-II-m-B-04697,Curtea Kahan,municipiul SIGHETU MARMAŢIEI,Str. Doja Gheorghe 67,înc. sec. XX
424,MM-II-a-A-04698,"Ansamblul bisericii ""Adormirea Maicii Domnului”",municipiul SIGHETU MARMAŢIEI,Str. Dragoş Vodă 1-3,
425,MM-II-m-A-04698.02,Casa parohială,municipiul SIGHETU MARMAŢIEI,Str. Dragoş Vodă 1,1892
426,MM-II-m-A-04698.01,"Biserica ""Adormirea Maicii Domnului”",municipiul SIGHETU MARMAŢIEI,Str. Dragoş Vodă 3,1892
427,MM-II-m-B-04699,"Fabrica de lapte, azi spaţiu comercial şi de producţie",municipiul SIGHETU MARMAŢIEI,Str. Dragoş Vodă 22,1913
428,MM-II-m-B-04700,Cazarma militară,municipiul SIGHETU MARMAŢIEI,Str. Dragoş Vodă 38,1825
429,MM-II-m-B-04701,Casă Groedel,municipiul SIGHETU MARMAŢIEI,Str. Dragoş Vodă 41,1887
430,MM-II-m-B-04702,"Casa Florian Mihaly de Apşa, azi protopopiatul greco-catolic",municipiul SIGHETU MARMAŢIEI,Str. Eminescu Mihai 1,sec. XIX
431,MM-II-m-B-04703,Casa Darvay,municipiul SIGHETU MARMAŢIEI,Str. Eminescu Mihai 12,1932
432,MM-II-m-B-04704,Gara CFR,municipiul SIGHETU MARMAŢIEI,Str. Gării 2,1893 - 1897
433,MM-II-m-B-04705,"Fosta Şcolă Normală, azi secţie a Facultăţii Babeş- Bolyai Cluj",municipiul SIGHETU MARMAŢIEI,Str. Iancu Avram 6,sec. XIX
434,MM-II-m-B-04706,"Vechea ""Fabrică de perii Părplast"", cu spaţii comerciale şi birouri la parter",municipiul SIGHETU MARMAŢIEI,Str. Iancu Avram 20,înc. sec. XX
435,MM-II-a-B-04707,Pavilioanele vechi ale Spitalului municipal,municipiul SIGHETU MARMAŢIEI,Str. Iancu Avram 22,sec. XIX
436,MM-II-m-B-04708,"Vila Szöllössyi, azi laboratorul spitalului municipal",municipiul SIGHETU MARMAŢIEI,Str. Iancu Avram 22,sec. XIX
437,MM-II-a-B-04709,"Ansamblul urban ""Str. Alexandru Ivasiuc""",municipiul SIGHETU MARMAŢIEI,Str. Ivasiuc Alexandru 1-50,sec. XIX
438, MM-II-a-B-04710," Ansamblul urban ""Str.Mihail Kogălniceanu""", municipiul SIGHETU MARMAŢIEI, Str. Kogălniceanu Mihail 2-24, sec. XIX
439,MM-II-m-A-04711,"Hotel-restaurant, azi Muzeul Maramureşan şi cinematograf",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 1,sec. XIX
440,MM-II-a-A-20246,"Ansamblul urban ""Piaţa Libertăţii""",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 1-36,sec. XVIII - XIX
441,MM-II-m-B-04712,Cabinete Stomatologice,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 2,sec. XIX
442,MM-II-m-A-04713,Casă,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 3,sec. XIX
443,MM-II-m-B-04714,Casă,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 4,sec. XIX
444,MM-II-m-B-04715,Casă,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 5,sec. XIX
445,MM-II-m-B-04716,Casă,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 6,sec. XIX
446,MM-II-m-B-04717,Farmacia Nagy,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 7,sec. XIX
447,MM-II-m-A-04718,"Hotel ""Coroana"", azi hotelul ""Tisa""",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 8,sec. XIX
448,MM-II-m-B-04719,Casa Brenner,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 9,1832
449,MM-II-m-B-04720,Casa Kiszelnik,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 10,sec. XIX
450,MM-II-m-B-04721,Casa Kahan,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 11,sec. XIX
