Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
236,HR-I-m-B-12713.02,Aşezare,sat SÂNTIMBRU; comuna SÂNTIMBRU,"""Zöldfák” (Pomii verzi), la 1 km de centrul satului, pe o terasă Oltului, în direcţia Sîncrăieni","N sec. III - II a. Chr. - I p. a Chr., Latène"
237,HR-I-s-A-12714,Cetatea dacică de la Sub Cetate (Zete vára),sat SUB CETATE; comuna ZETEA,"""Déság”, la E de drumul dintre masivul Harghitei şi masivul",
238,HR-I-m-A-12714.01,Cetate,sat SUB CETATE; comuna ZETEA,"""Déság”, la E de drumul dintre masivul Harghitei şi masivul Gurghiului","Latène, Cultura geto - dacică"
239,HR-I-m-A-12714.02,Zid de piatră nefasonată,sat SUB CETATE; comuna ZETEA,"""Déság”, la E de drumul dintre masivul Harghitei şi masivul Gurghiului",Latène
240,HR-I-m-A-12714.03,Val de pământ,sat SUB CETATE; comuna ZETEA,"""Déság”, la E de drumul dintre masivul Harghitei şi masivul Gurghiului",Latène
241,HR-I-m-A-12714.04,Şanţ de apărare,sat SUB CETATE; comuna ZETEA,"""Déság”, la E de drumul dintre masivul Harghitei şi masivul Gurghiului",Latène
242,HR-I-s-B-12655,Situl arhelogic Şimoneşti – Várhegy (Kadicsa vára),sat ŞIMONEŞTI; comuna ŞIMONEŞTI,"""Várhegy”, pe un promontoriu de sat",la E Epoca medievală
243,HR-I-s-B-12715,Situl arheologic Şimoneşti Csere-alja,- sat ŞIMONEŞTI; comuna ŞIMONEŞTI,"""Csere-alja” (Panta de stejar), de sat",la V
244,HR-I-m-B-12715.01,Aşezare,sat ŞIMONEŞTI; comuna ŞIMONEŞTI,"""Csere-alja” (Panta de stejar), de sat","la V sec. VII - IX, Epoca migraţiilor"
245,HR-I-m-B-12715.02,Aşezare,sat ŞIMONEŞTI; comuna ŞIMONEŞTI,"""Csere-alja” (Panta de stejar), de sat","la V sec. II - III, Epoca romană"
246,HR-I-m-B-12715.03,Aşezare,sat ŞIMONEŞTI; comuna ŞIMONEŞTI,"""Csere-alja” (Panta de stejar), de sat","la V sec. I a. Chr. - I p. Chr., Latène"
247,HR-I-m-B-12715.04,Aşezare,sat ŞIMONEŞTI; comuna ŞIMONEŞTI ŞIMONEŞTI,"""Csere-alja” (Panta de stejar), de sat de sat","la V Hallstatt târziu, Cultura Noua"
249,HR-I-m-B-12715.06,Aşezare,sat ŞIMONEŞTI; comuna ŞIMONEŞTI,"""Csere-alja” (Panta de stejar), de sat","la V Epoca bronzului mijlociu, Cultura Wietenberg"
250,HR-I-s-B-12716,Ruinele conacului Abaffy,sat TOMEŞTI; comuna TOMEŞTI,"""Fostul sediu SMA” şi împrejurimea (cca. 100 m)","sec. XIV - XVIII, Epoca medievală"
251,HR-I-s-B-12652,Cetatea Tuşnad - Vártető,sat TUŞNAD; comuna TUŞNAD,"""Vártető"" (Piscul Cetăţii)",
252,HR-I-m-B-12652.01,Cetate,sat TUŞNAD; comuna TUŞNAD,"""Vártető"" (Piscul Cetăţii)","sec. XII - XIII, Epoca medievală timpurie"
253,HR-I-m-B-12652.02,Necropolă,sat TUŞNAD; comuna TUŞNAD,"""Vártető"" (Piscul Cetăţii)",Hallstatt
254,HR-I-m-B-12652.03,Aşezare fortificată,sat TUŞNAD; comuna TUŞNAD,"""Vártető"" (Piscul Cetăţii)",Hallstatt
255,HR-I-s-B-12717,Ruinele conacului Sándor,sat VĂCĂREŞTI; comuna MIHĂILENI,"""Rét”","sec. XIV - XVII, Epoca medievală"
256,HR-I-s-B-12718,Villa rustica,sat VĂLENI; comuna FELICENI,"""Pârâul Viilor”, în vecinătatea proprietăţii lui Páll Ferenc","sec. II - III p. Chr., Epoca romană"
257,HR-I-s-B-12719,Cetatea Tartód,sat VĂRŞAG; comuna VĂRŞAG,"""Tartód vára” (Cetatea Tartód), mamelon izolat la confluenţa dintre Târnava Mare şi Tartod","sec. XIII, Epoca medievală timpurie"
258,HR-II-a-B-12721,Ansamblu urban,municipiul MIERCUREA CIUC,Str. Márton Áron nr. 2-72 şi str. Petőfi Sándor de la 1-49,"37-T, sf. sec. XIX - înc. sec. şi 2-40 XX"
259,HR-II-m-B-12723,Poartă secuiască catolice „Sf. Petru şi Pavel”,municipiul MIERCUREA CIUC CIUC,"Str. Băilor, Szecheny",sec. XIX
261,HR-II-m-A-12724.01,Biserica romano-catolică „Sf. Petru şi Pavel”,municipiul MIERCUREA CIUC,Str. Căianu Ion 53,"sec. XIV, XV, XVII - XIX"
262,HR-II-m-A-12724.02,Zid de incintă,municipiul MIERCUREA CIUC,Str. Căianu Ion 53,sec. XVII
263,HR-II-m-B-12725,"Primărie, fostul sediu al Comitatului Ciuc",municipiul MIERCUREA CIUC,Piaţa Cetăţii 1,"1884 - 1888, ext. 1914"
264,HR-II-a-A-12726,"Cetatea Mikó, azi Muzeul Secuiesc al Ciucului şi Biblioteca Judeţeană",municipiul MIERCUREA CIUC,Piaţa Cetăţii 2,sec. XVII - XVIII
265,HR-II-m-A-12726.01,Cetatea - complexul de clădiri,municipiul MIERCUREA CIUC,Piaţa Cetăţii 2,"1623, rec. 1714 - 1716"
266,HR-II-m-A-12726.02,Turn de poartă,municipiul MIERCUREA CIUC,Piaţa Cetăţii 2,sec. XVIII
267,HR-II-m-A-12726.03,Şanţ de apărare,municipiul MIERCUREA CIUC,Piaţa Cetăţii 2,sec. XVIII
268,HR-II-m-A-12726.04,Parcul etnografic – Secţia în aer liber,municipiul MIERCUREA CIUC,Piaţa Cetăţii 2,sec. XIX - prima jum. sec. XX
269,HR-II-m-B-12736,Casa Zakarias,municipiul MIERCUREA CIUC,Str. Gál Sándor 8,1925
270,HR-II-a-B-12737,"Ansamblul conacului Mikó, azi Fabrica de mobilă ""Mikó""",municipiul MIERCUREA CIUC,Str. Jigodin 47-49,sec. XIX
271,HR-II-m-B-12737.01,Conacul Mikó,municipiul MIERCUREA CIUC,Str. Jigodin 47-49,sec. XIX
272,HR-II-m-B-12737.02,"Grânar catolice ""Sf. Treime""",municipiul MIERCUREA CIUC CIUC,Str. Jigodin 47-49,sec. XIX
274,HR-II-m-A-12738.01,"Biserica romano-catolică ""Sf. Treime""",municipiul MIERCUREA CIUC,Str. Jigodin 52,"sec. XV, ext. sec. XVIII"
275,HR-II-m-A-12738.02,Zid de incintă,municipiul MIERCUREA CIUC,Str. Jigodin 52,sec. XVII
276,HR-II-a-B-12735,Ansamblul bisericii romano- catolice „Înălţarea Sfintei Cruci”,municipiul MIERCUREA CIUC,Str. Kossuth Lajos 40,1758
