Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
44,BV-I-m-B-11268.05,Aşezare,"sat COMĂNA DE JOS; ""Gruiul comuna COMĂNA în","Văcarului”, pe o movilă aluvionară, lunca inundabilă a Oltului",Epoca bronzului mijlociu
45,BV-I-s-B-11269,"Situl arheologic de la Cristian, punct ""Dealul Bachel""","sat CRISTIAN; ""Dealul comuna CRISTIAN",Bachel”,
46,BV-I-m-B-11269.01,Aşezare,"sat CRISTIAN; ""Dealul comuna CRISTIAN de","Bachel”, extravilan, la cca. 4 km sat, spre Braşov","E sec. III - IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
47,BV-I-m-B-11269.02,Aşezare,"sat CRISTIAN; ""Dealul comuna CRISTIAN de","Bachel”, extravilan, la cca. 4 km sat, spre Braşov",E Epoca bronzului
48,BV-I-m-B-11269.03,Aşezare,"sat CRISTIAN; ""Dealul comuna CRISTIAN de","Bachel”, extravilan, la cca. 4 km sat, spre Braşov",E Hallstatt
49,BV-I-m-B-11269.04,Aşezare,"sat CRISTIAN; ""Dealul comuna CRISTIAN de","Bachel”, extravilan, la cca. 4 km sat, spre Braşov",E Latène
50,BV-I-s-B-11270 BV-I-m-B-11270.01,Situl arheologic de la Cristian Aşezare,sat CRISTIAN; Str. comuna CRISTIAN sat CRISTIAN; Str.,"Gării Gării, intravilan", Epoca romană
52,BV-I-m-B-11270.02,Aşezare,sat CRISTIAN; Str. comuna CRISTIAN,"Gării, intravilan",Latène
53,BV-I-s-B-11271,Situl arheologic de la Criţ,sat CRIŢ; comuna ”Biserica BUNEŞTI,"evanghelică""",sec. II - III p. Chr.
54,BV-I-s-A-11273,"Situl arheologic de la Crizbav, punct ""La Cetate""","sat CRIZBAV; ""La comuna HĂLCHIU",Cetate”,
55,BV-I-m-A-11273.01,Ruinele cetăţii Heldenburg,"sat CRIZBAV; ""La comuna HĂLCHIU km","Cetate”, la cota de 1104 m, la cca. 5 N de sat","sec. XII - XIII, Epoca medievală"
56,BV-I-m-A-11273.02,Aşezare hallstattiană,"sat CRIZBAV; ""La comuna HĂLCHIU km","Cetate”, la cota de 1104 m, la cca. 5 N de sat","sec. XI - IX a. Chr., Hallstatt"
57,BV-I-m-A-11273.03,Fortificaţie dacică,"sat CRIZBAV; ""La comuna HĂLCHIU km","Cetate”, la cota de 1104 m, la cca. 5 N de sat","sec. V a. Chr. - I p. Chr., Latène"
58,BV-I-s-B-11274,"Situl arheologic de la Cuciulata, punct ""Pleşiţa Pietroasă""","sat CUCIULATA; ""Pleşita comuna HOGHIZ",Pietroasă”,
59,BV-I-m-B-11274.01,Aşezare,"sat CUCIULATA; ""Pleşita comuna HOGHIZ Comana dacică Hotarului","Pietroasă”, la 2,5 km E-NE de satul de Jos şi la 4 km de aşezarea de la ""Stogul lui Coţofan”, pe pârâul",Epoca bronzului
60,BV-I-m-B-11274.02 BV-I-s-B-11275,Aşezare Situl arheologic de la,"sat CUCIULATA; ""Pleşita comuna HOGHIZ Comana dacică Hotarului sat CUCIULATA; ""Stogul","Pietroasă”, la 2,5 km E-NE de satul de Jos şi la 4 km de aşezarea de la ""Stogul lui Coţofan”, pe pârâul lui Coţofan”","sec. III a. Chr. - I p. Chr., Latène"
62,BV-I-m-B-11275.01,Aşezare,"sat CUCIULATA; ""Stogul comuna HOGHIZ satului Bârculnicu înălţime)","lui Coţofan”, la marginea de SE a Cuciulata, la confluenţa pârâului cu pârâul Lupşa (536 m","sec. I a. Chr. - I p. Chr., Latène"
63,BV-I-m-B-11275.02,Fortificaţie,"sat CUCIULATA; ""Stogul comuna HOGHIZ satului Bârculnicu înălţime)","lui Coţofan”, la marginea de SE a Cuciulata, la confluenţa pârâului cu pârâul Lupşa (536 m",sec. I a. Chr - I p. Chr
64,BV-I-s-A-11276,Castellum roman,"sat DRUMUL ""La CARULUI; comuna 39+600 MOECIU valea","Cetate” (""Grădişte”), în dreptul km pe DN Braşov - Câmpulung, pe Cetăţii","sec. II - III p. Chr., Epoca romană"
65,BV-I-s-A-11277,"Situl arheologic de la Feldioara, punct ""Cetăţeaua""","sat FELDIOARA; ""Cetăţeaua” comuna UCEA",,
66,BV-I-m-A-11277.01,Aşezare civilă romană,"sat FELDIOARA; ""Cetăţeaua”, comuna UCEA drept","la 300 m S de sat, pe malul al Oltului","sec. II - III p. Chr., Epoca romană"
67,BV-I-m-A-11277.02,Castrul roman,"sat FELDIOARA; ""Cetăţeaua”, comuna UCEA drept","la 300 m S de sat, pe malul al Oltului","sec. II - III p. Chr., Epoca romană"
68,BV-I-m-A-11277.03,Burgus roman (Goldburg),"sat FELDIOARA; ""Cetăţeaua”, comuna UCEA drept","la 300 m S de sat, pe malul al Oltului","sec. II - III p. Chr., Epoca romană"
69,BV-I-s-B-11278 BV-I-m-B-11278.01,Situl arheologic de la Hălmeag Aşezare romană,sat HĂLMEAG; Valea comuna ŞERCAIA sat HĂLMEAG; Valea,"Felmerului (Valea Mâţii) Felmerului (Valea Mâţii), în stânga"," sec. II - III p. Chr., Epoca"
71,BV-I-m-B-11278.02,Aşezare dacică,sat HĂLMEAG; Valea comuna ŞERCAIA pârâului,"Felmerului (Valea Mâţii), în stânga",Latène
72,BV-I-m-B-11278.03,Aşezare,sat HĂLMEAG; Valea comuna ŞERCAIA pârâului,"Felmerului (Valea Mâţii), în stânga","Neolitic, Cultura Petreşti"
73,BV-I-s-B-11279,Situl arheologic de la Hărman,sat HĂRMAN; Dealul comuna HĂRMAN,Lempeş,
74,BV-I-m-B-11279.01,Fortificaţie medievală timpurie,sat HĂRMAN; Dealul comuna HĂRMAN,Lempeş,"sec. XI - XII, Epoca medievală timpurie"
75,BV-I-m-B-11279.02,Aşezare dacică,sat HĂRMAN; Dealul comuna HĂRMAN,Lempeş,"sec. III a. Chr. - I p. Chr., Latène"
76,BV-I-m-B-11279.03,Aşezare,sat HĂRMAN; Dealul comuna HĂRMAN,Lempeş,Hallstatt
