Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
203,IF-I-m-B-15180.02,Aşezare,sat CORBEANCA; comuna CORBEANCA,"În punct ""Fosta Staţie de Pompare"", sud-est de cătunul Mecheaua, pe malul stâng al pârâului Cociovaliştea",la sec. X
204,IF-I-m-B-15180.03,Aşezare,sat CORBEANCA; comuna CORBEANCA,"În punct ""Fosta Staţie de Pompare"", sud-est de cătunul Mecheaua, pe malul stâng al pârâului Cociovaliştea",la sec. V - VI
205,IF-I-m-B-15180.04,Aşezare,sat CORBEANCA; comuna CORBEANCA,"În punct ""Fosta Staţie de Pompare"", sud-est de cătunul Mecheaua, pe malul stâng al pârâului Cociovaliştea","la sec. II - I a. Chr., Epoca geto-dacică"
206,IF-I-m-B-15180.05,Aşezare,sat CORBEANCA; comuna CORBEANCA CORNETU,"În punct ""Fosta Staţie de Pompare"", sud-est de cătunul Mecheaua, pe malul stâng al pârâului Cociovaliştea şoseaua spre aeroportul Clinceni",la Epoca bronzului
208,IF-I-s-B-15182,Fundaţiile bisericii de la Cornetu,sat CORNETU; comuna CORNETU,"În punct ""La Bisericuţă"", în marginea sud a satului, pe malul lacului Mihăileşti-Argeş",de sec. XVII - XVIII
209,IF-I-s-B-20254,Situl arheologic de la Creţuleasca,sat CREŢULEASCA; comuna ŞTEFĂNEŞTII DE JOS,"Pe malul drept al pârâului Pasărea, de la est de hotarul cu comuna Tunari până în marginea vestică a satului Creţuleasca",
210,IF-I-m-B-20254.01,Aşezare,sat CREŢULEASCA; comuna ŞTEFĂNEŞTII DE JOS,"Pe malul drept al pârâului Pasărea, de la est de hotarul cu comuna Tunari până în marginea vestică a satului Creţuleasca",sec. IX - X
211,IF-I-m-B-20254.02,Aşezare,sat CREŢULEASCA; comuna ŞTEFĂNEŞTII DE JOS,"Pe malul drept al pârâului Pasărea, de la est de hotarul cu comuna Tunari până în marginea vestică a satului Creţuleasca",sec. III - IV p. Chr.
212,IF-I-m-B-20254.03,Aşezare,sat CREŢULEASCA; comuna ŞTEFĂNEŞTII DE JOS,"Pe malul drept al pârâului Pasărea, de la est de hotarul cu comuna Tunari până în marginea vestică a satului Creţuleasca",Epoca geto-dacică
213,IF-I-m-B-20254.04,Aşezare,sat CREŢULEASCA; comuna ŞTEFĂNEŞTII DE JOS,"Pe malul drept al pârâului Pasărea, în marginea nord-estică a satului",Epoca daco-romană
214,IF-I-s-B-15183,Situl arheologic de la Dascălu,sat DASCĂLU; comuna DASCĂLU,"La vest de sat, pe ambele maluri ale unei văi afluente pârâului Mostiştea",
215,IF-I-m-B-15183.01,Aşezare,sat DASCĂLU; comuna DASCĂLU DASCĂLU,"La vest de sat, pe ambele maluri ale unei văi afluente pârâului Mostiştea unei văi afluente pârâului Mostiştea","sec. IX - XI, Epoca medieval timpurie"
217,IF-I-s-B-15184,Aşezare,sat DĂRĂŞTI-ILFOV; comuna DĂRĂŞTI-ILFOV,"Pe malul stâng al Argeşului, în marginea sud-vest a satului",sec. XVI - XVII
218,IF-I-s-B-15185,Situl arheologic de la Dimieni,sat DIMIENI; comuna TUNARI,Spre colţul nord-estic al incintei aeroportului Otopeni,
219,IF-I-m-B-15185.01,Aşezare,sat DIMIENI; comuna TUNARI,Spre colţul nord-estic al incintei aeroportului Otopeni,Epoca daco-romană
220,IF-I-m-B-15185.02,Necropolă plană de incineraţie,sat DIMIENI; comuna TUNARI,Spre colţul nord-estic al incintei aeroportului Otopeni,sec. II - I a. Chr.
221,IF-I-m-B-15185.03,Aşezare,sat DIMIENI; comuna TUNARI,Spre colţul est-nord al incintei aeroportului Otopeni,sec. II - I a. Chr.
222,IF-I-s-B-15186,Situl arheologic de la Dimieni,sat DIMIENI; comuna TUNARI,La 1 km vest de şos. Tunari-Baloteşti 300 m nord de incinta aeroportului Otopeni,şi
223,IF-I-m-B-15186.01,Necropolă,sat DIMIENI; comuna TUNARI,La 1 km vest de şos. Tunari-Baloteşti 300 m nord de incinta aeroportului Otopeni,şi sec. XVII
224,IF-I-m-B-15186.02,Aşezare,sat DIMIENI; comuna TUNARI,La 1 km vest de şos. Tunari-Baloteşti 300 m nord de incinta aeroportului Otopeni,şi sec. XVII
225,IF-I-m-B-15186.03,Aşezare,sat DIMIENI; comuna TUNARI,La 1 km vest de şos. Tunari-Baloteşti 300 m nord de incinta aeroportului Otopeni,şi Epoca bronzului
226,IF-I-s-B-15187,Aşezare Domneşti,sat DIMIENI; comuna TUNARI DOMNEŞTI,"La 1 km vest de şos. Tunari-Baloteşti, între CD 10 şi CD 18 pe malul stâng al pârâului Sabar",Epoca geto-dacică
228,IF-I-m-B-15188.01,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI,"În cătunul Caţiche, la vest de biserică, pe malul stâng al pârâului Sabar",sec. XVI - XVIII
229,IF-I-m-B-15188.02,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI,"În cătunul Caţiche, la vest de biserică, pe malul stâng al pârâului Sabar",sec. III - IV p. Chr.
