Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
1091,DB-II-m-B-17727,Casa preotului Gheorghe Olteanu,sat UNGURENI; comuna DRAGOMIREŞTI,Str. Principală 34,înc. sec. XX
1092,DB-II-m-B-17726,Fosta primărie,sat UNGURENI; comuna DRAGOMIREŞTI,Str. Principală 88,1912
1093,DB-II-m-B-17729,Şcoala,sat URSEIU; comuna VIŞINEŞTI,395,
1094,DB-II-m-B-17730,Conacul Păunescu,sat URZICEANCA; comuna CIOCĂNEŞTI,Str. Școlii 176,sf. sec. XIX
1095,DB-II-m-A-17731,"Biserica de lemn ""Cuvioasa Paraschiva”",sat VALEA CASELOR; comuna VALEA MARE,"730 bis, în cimitir",sec. XVIII
1096,DB-II-m-B-17732,"Biserica ""Intrarea în Biserică”",sat VALEA LEURZII; comuna BUCIUMENI,În centru,1893
1097,DB-II-m-B-17734,"Fostul Conac Cantacuzino, azi Spitalul comunal",sat VALEA LUNGĂ- CRICOV; comuna VALEA LUNGĂ,Str. Principală,sec. XVII-XIX
1098,DB-II-m-B-17733,"Biserica ""Sf. Nicolae”, ""Sf. Ioan Botezătorul”",sat VALEA LUNGĂ- CRICOV; comuna VALEA LUNGĂ,Str. Principală,1901-1910
1099,DB-II-m-B-17735,"Biserica ""Buna Vestire”, ""Sf. Apostoli”",sat VALEA LUNGĂ- OGREA; comuna VALEA LUNGĂ,Str. Principală,1855-1956
1100,DB-II-m-A-17736,"Biserica de lemn ""Sf. Voievozi”",sat VALEA MARE; comuna VALEA MARE,158 bis,1701-1702
1101,DB-II-m-B-17737,"Biserica ""Adormirea Maicii Domnului”",sat VALEA VOIEVOZILOR; comuna RĂZVAD,Str. Goglea Preot,1824
1102,DB-II-m-A-17738,Curtea Văcăreştilor,sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,sec. XVI-XIX
1103,DB-II-m-A-17738.01,Beci casa veche,sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,sf. sec. XVI
1104,DB-II-m-A-17738.02,Ruine Casa Ianache Văcărescu,sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,1698
1105,DB-II-m-A-17738.03,"Ruine biserica ""Sf. Nicolae” - din Pajişte",sat VĂCĂREŞTI; comuna VĂCĂREŞTI,"În incinta Curţii Văcăreştilor, zona de",sud 1698-1699
1106,DB-II-m-A-17738.04,"Conacul Ioan Văcărescu, Elena Văcărescu",sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,"1868, ruinat 1948"
1107,DB-II-m-A-17738.05,Capelă,sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,1868
1108,DB-II-m-A-17738.06,Parc,sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,sec. XVI-XIX
1109,DB-II-m-A-17738.07,Ruine zid de incintă şi corp de poartă,sat VĂCĂREŞTI; comuna VĂCĂREŞTI,,sf. sec. XVI - sec. XVII
1110,DB-II-a-B-17739,Ansamblul rural,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,"Ambele laturi ale străzii Principale, între Biserică, Primărie şi Complexul Comercial sud şi podul peste pârâu la nord - până limita posterioară a loturilor",sec. XIX-XX la la
1111, DB-II-m-B-17744, Casa Constantin Ştefănescu, sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,, sec. XIX
1112,DB-II-m-B-17745,Casa Vrăbiescu,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,În centru,sec. XIX
1113,DB-II-m-B-17747,Casa Grigore Zăbavă,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,În centru,sec. XIX
1114,DB-II-m-B-17750,Casa Filofteia Mironescu Iancu,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,,sec. XIX
1115,DB-II-m-B-17740,"Biserica ""Adormirea Maicii Domnului”",sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,,1826
1116,DB-II-m-B-17741,"Biserica ""Sf. Nicolae”",sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,,1856
1117,DB-II-m-B-17742,Casa Alexandru Zăbavă,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,24,sec. XIX
1118,DB-II-m-B-17752,Casa Constantin Diaconescu,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,85,sec. XIX
1119,DB-II-m-B-20232,Casa Ana Popa,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,"104, lângă biserică",sec. XIX
1120,DB-II-m-B-17748,Gospodăria Dan Iorgulescu,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,310,sec. XIX
1121,DB-II-m-B-17753,Gospodăria Maria I. Zăbavă,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,831,sec. XIX
1122,DB-II-m-B-17743,Casa Iosif Ştefănescu,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,839,sec. XIX
1123,DB-II-m-B-17749,Casa Ion Bezdedeanu,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,869,sec. XIX
1124,DB-II-m-B-17751,Casa Ilie Neagu Lincan,sat VĂLENI- DÂMBOVIŢA; comuna VĂLENI-DÂMBOVIŢA,881,sec. XIX
1125,DB-II-m-B-17754,"Biserica ""Toţi Sfinţii”, ""Buna Vestire”",sat VÂRFURI; comuna VÂRFURI,124,1862
