Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
176,BZ-I-m-B-02244.02,Necropolă,sat LUNCA; comuna C.A. ROSETTI,La sediul fostului CAP şi la Vasilica Simion,"sec. IV p. Chr., Cultura Sântana de Mureş - Cerneahov"
177,BZ-I-m-B-02244.03,Aşezare,sat LUNCA; comuna C.A. ROSETTI,La sediul fostului CAP şi la Vasilica Simion,"mil. V - IV, Neolitic, Cultura Boian"
178,BZ-I-s-B-02245,Aşezare tip tell,sat MAXENU; comuna ŢINTEŞTI,"În afara satului, la cca 6 km pe partea dreaptă a şoselei spre Smeeni","mil. IV, Eneolitic, Cultura Gumelniţa"
179,BZ-I-s-B-02246,Aşezare,sat MAXENU; comuna ŢINTEŞTI,"""Derii de Sus”, grădina de zarzavat a fostului CAP","sec. III p. Chr., Cultura dacilor liberi"
180,BZ-I-s-B-02247,Aşezare,sat MEREI; comuna MEREI,"""Dealul Călugărului”, în marginea de N a satului","sec. II - I a. Chr., Latène, Cultura geto - dacică"
181,BZ-I-s-B-02248,Situl arheologic de la Mlăjet,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu",
182,BZ-I-m-B-02248.01,Aşezare,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu",sec. XVI - XIX
183,BZ-I-m-B-02248.02,Necropolă,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu",sec. XVI - XIX
184,BZ-I-m-B-02248.03,Aşezare,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","sec. XI - XII, Epoca medievală timpurie"
185,BZ-I-m-B-02248.04,Necropolă,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","sec. XI - XII, Epoca medievală timpurie"
186,BZ-I-m-B-02248.05,Aşezare,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","sec. I a. Chr, Latène"
187,BZ-I-m-B-02248.06,Necropolă,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","sec. I a. Chr., Latène"
188,BZ-I-m-B-02248.07,Aşezare,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","sec. IV - I a. Chr., Latène"
189,BZ-I-m-B-02248.08,Necropolă,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","sec. IV - I a. Chr., Latène"
190,BZ-I-m-B-02248.09,Necropolă,sat MLĂJET; oraş NEHOIU,"""Lunca Topilei”, cca 50 m E stânga, podul de la Seţu","mil. III - II, Epoca bronzului"
191,BZ-I-s-B-02249,Situl arheologic de la Moisica,sat MOISICA; comuna SMEENI,"La NV de sat, până la movila de lângă Călmăţui, în lunca joasă din dreapta Călmăţuiului, pe terasa din marginea satului",
192,BZ-I-m-B-02249.01,Aşezare,sat MOISICA; comuna SMEENI,"La NV de sat, până la movila de lângă Călmăţui, în lunca joasă din dreapta Călmăţuiului, pe terasa din marginea satului","sec. III - IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
193,BZ-I-m-B-02249.02,Aşezare,sat MOISICA; comuna SMEENI,"La NV de sat, până la movila de lângă Călmăţui, în lunca joasă din dreapta Călmăţuiului, pe terasa din marginea satului","sec. XII - V a. Chr, Hallstatt"
194,BZ-I-m-B-02249.03,Aşezare,sat MOISICA; comuna SMEENI,"La NV de sat, până la movila de lângă Călmăţui, în lunca joasă din dreapta Călmăţuiului, pe terasa din marginea satului","mil. VI - V, Neolitic, Cultura Boian"
195,BZ-I-s-B-02250,Aşezare,sat MOISICA; comuna SMEENI,"La marginea satului pe partea stângă a şoselei, spre Albeşti","sec. IX - X, Epoca medievală timpurie, Cultura Dridu"
196,BZ-I-s-B-02251,Aşezare tip tell,sat MURGEŞTI; comuna MURGEŞTI,"În partea de E a satului, pe malul drept al Câlnăului, între Valea Satului şi punctul ""Cireş""","mil. IV, Eneolitic, Cultura Gumelniţa"
