Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
260,TM-II-m-A-06267,"Biserica ""Adormirea Maicii Domnului”",sat OLOŞAG; comuna ŞTIUCA,127,sec. XVIII
261,TM-II-m-B-06268,Biserică romano-catolică,sat ORŢIŞOARA; comuna ORŢIŞOARA,206,1786
262,TM-II-a-A-06270,Mănăstirea Partoş,sat PARTOŞ; comuna BANLOC,116,sec. XVI - XVIII
263,TM-II-m-A-06270.01,"Biserica ""Sf. Arhangheli Mihail şi Gavriil”",sat PARTOŞ; comuna BANLOC,116,1750 - 1753
264,TM-II-m-A-06270.02,Paraclis,sat PARTOŞ; comuna BANLOC,116,"sec. XVI, iconostas pictat sec. XVII"
265,TM-II-m-B-06269,"Biserica ""Înălţarea Domnului”",sat PARŢA; comuna PARŢA,181,1851
266,TM-II-m-B-06271,Casă,sat PĂDURANI; comuna MĂNĂŞTIUR,20,sec. XIX
267, TM-II-m-B-06272," Biserica romano-catolică ""Sf. Ioan Nepomuk”", sat PERIAM; comuna PERIAM, Calea Aradului 149," 1750, modif. 1900"
268,TM-II-m-B-06273,"Biserica de lemn ""Adormirea Maicii Domnului”",sat PIETROASA; comuna PIETROASA,90,1779
269,TM-II-m-A-06274,"Biserica de lemn ""Cuvioasa Paraschiva”",sat POIENI; comuna PIETROASA,109,1791
270,TM-II-m-A-06275,"Biserica de lemn ""Sf. Arhangheli”",sat aparţinător POVERGINA; oraş FĂGET,40,1782 - 1783
271,TM-II-m-A-06276,Conacul Ambrozi,sat REMETEA MARE; comuna REMETEA MARE,1,1820
272,TM-II-m-A-06277,"Biserica de lemn ""Naşterea Sf. Ioan Botezătorul”",sat ROMÂNEŞTI; comuna TOMEŞTI,"27, în cimitir",sec. XVIII
273,TM-II-m-B-06278,Conacul Nikolici,sat RUDNA; comuna GIULVĂZ,1,sec. XIX
274,TM-II-m-B-06280,Casă,sat SACOŞU MARE; comuna DAROVA,96,1733
275,TM-II-m-B-06279,Casă,sat SACOŞU MARE; comuna DAROVA,186,1878
276,TM-II-m-B-06281,Casă,sat SACOŞU MARE; comuna DAROVA,234,1922
277,TM-II-a-B-06282,Gospodărie (două corpuri),sat SACOŞU MARE; comuna DAROVA,280,1907
278,TM-II-m-B-06283,Casa Baraj (stăvilar),sat SÂNMIHAIU ROMÂN; comuna SÂNMIHAIU ROMÂN,Pe canalul Bega,sec. XIX
279,TM-II-m-B-06284,Şcoala de Agricultură,oraş SÂNNICOLAU MARE,Str. Babeş Victor 100,sec. XIX
280,TM-II-m-B-06285,Casă,oraş SÂNNICOLAU MARE,Str. Bărnuţiu Simion 35,1820
281,TM-II-m-A-06286,"Biserica ortodoxă sârbească ""Adormirea Maicii Domnului”",oraş SÂNNICOLAU MARE,Str. Republicii 3,1783 - 1787
282,TM-II-m-A-06287,Conacul Nako,oraş SÂNNICOLAU MARE,Str. Republicii 14,1864
283,TM-II-m-B-06288,Casă,localitate componentă SCULIA; oraş GĂTAIA,103,1904
