Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
415,BH-II-m-B-01227,"Biserica de lemn ""Sf. Nicolae” Arhangheli Mihail şi",sat VĂLANI DE POMEZEU; comuna POMEZEU VÂRCIOROG,235,1730
417,BH-II-m-A-01230,"Biserica de lemn ""Sf. Nicolae” a mănăstirii cu Hramul ""Naşterea Maicii Domnului""",sat VOIVOZI; comuna POPEŞTI,Nr. cadastral 11,1700
418,BH-III-m-B-01235,Monumentul ostaşului român,municipiul ORADEA,Piaţa 1 Decembrie,1959
419,BH-III-m-B-01231,Statuia lui Nicolae Bălcescu,municipiul ORADEA,"Parcul Bălcescu Nicolae, în parcul N.Bălcescu",1970
420,BH-III-m-B-01243,"Statuia ""Dansul Felegii”",municipiul ORADEA,Piaţa Bucureşti,1971
421, BH-III-m-B-01251, Statuia lui Dimitrie Cantemir, municipiul ORADEA, Str. Cantemir Dimitrie, 1985
422,BH-III-m-B-01236,Bustul lui Szigligeti Ede,municipiul ORADEA,Piaţa Ferdinand,1941
423,BH-III-m-B-01237,Statuia lui Mihai Eminescu,municipiul ORADEA,Str. Independenţei,1990
424,BH-III-m-B-01232,Statuia Szacsvay Imre,municipiul ORADEA,Piaţa Libertăţii,înc. sec. XX
425,BH-III-m-B-01233,Bustul lui Iosif Vulcan,municipiul ORADEA,Piaţa Libertăţii,1964
426,BH-III-m-B-01238,Statuia regelui Ladislau I Tordai Szaniszlo Ferencz,municipiul ORADEA,Str. Şirul Canonicilor 2,1892
428,BH-III-m-B-01244,Bustul lui Ady Endre,municipiul ORADEA,Parcul Traian,1958
429,BH-III-m-B-01234,Statuia lui Emanuil Gojdu,municipiul ORADEA,Piaţa Unirii,1989
430,BH-III-m-B-01240,Bustul lui George Enescu,sat BĂILE FELIX; comuna SÂNMARTIN,Centrul parcului,1984
431,BH-III-m-B-01263,Bustul lui Iosif Vulcan,sat HOLOD; comuna HOLOD,"227, În curtea şcolii",1973
432,BH-III-m-A-01264,Bustul lui Octavian Goga,sat NOJORID; comuna NOJORID,"185, În curtea şcolii",1984
433,BH-III-m-B-01242,Statuia Lajos Kossuth,municipiul SALONTA,"Piaţa Libertăţii, în parc",sf. sec. XIX
434,BH-III-m-B-01241,Statuia Arany János,municipiul SALONTA,"Piaţa Libertăţii 4, În nişa portalului Muzeului memorial Arany János",sec. XX
435,BH-III-m-B-01266,Bustul lui Nicolae Jiga,sat SÂNNICOLAU ROMÂN; comuna SÂNNICOLAU ROMÂN,"1, În faţa primăriei",1969
436,BH-III-m-B-01267,Bustul lui Kazinczi Ferencz,sat ŞIMIAN; comuna ŞIMIAN,"În parcul central, în vecinătatea Consiliului Local",1859
437,BH-IV-m-B-01245,Mormântul Dr. Aurel Lazăr,municipiul ORADEA,"Cimitirul Muncipal Rulikowski, parcela 29",1930
438,BH-IV-m-B-01246,Mormântul lui Nicolae Jiga Rulikowsky,municipiul ORADEA,"Cimitirul Municipal Rulikowski, parcela 25",1870
440,BH-IV-m-B-01248,Mormântul lui Iosif Vulcan,municipiul ORADEA,"În cimitirul Municipal Rulikowsky, parcela 29",1907
441,BH-IV-m-B-01249,Monumentul ostaşilor români căzuţi în Primul Război Mondial,municipiul ORADEA,"Cimitirul Municipal Rulikowsky, parcela 29",1920
442,BH-IV-m-B-01250,Obelisc în memoria soldaţilor Diviziei 3 vânători de munte,municipiul ORADEA,"în cimitirul Municipal Rulikowsky, parcela 36-37",sec.XX
443,BH-IV-m-B-01252,"Clădirea Fundaţiei ""Nicolae Jiga”",municipiul ORADEA,Str. Jiga Nicolae 31,1884
444,BH-IV-m-B-01253,Muzeul Memorial Dr. Aurel Lazăr (Casa Dr. Aurel Lazăr/Sediul Consiliului Naţional Român din Oradea şi Bihor),municipiul ORADEA,Str. Lazăr Aurel 13,1870
445,BH-IV-m-B-01254,Monument comemorativ dedicat populaţiei evreieşti ucise şi deportate în timpul celui de-al Doilea Război Mondial,municipiul ORADEA,Str. Mihai Viteazul 4,1947
446,BH-IV-m-B-01255,"Sediul redacţiei revista ""Familia” între 1880- 1888 Endre”",municipiul ORADEA,"Str. Pavel Mihail, episcop 21",1870
448,BH-IV-m-B-01257,"Muzeul memorial ""Iosif Vulcan”",municipiul ORADEA,Str. Vulcan Iosif 16,1887
449,BH-IV-m-B-01258,Monumentul ostaşului român,municipiul BEIUŞ,Cimitirul Eroilor,1964
450,BH-IV-m-B-01259,Mormântul lui Nicolae Bolcaş şi Ioan Ciordaş,municipiul BEIUŞ,"Cimitirul ortodox, nr topo 155",sec.XX
451,BH-IV-m-B-01261,Monument în memoria soldaţilor Diviziei 3 vânători de munte,municipiul BEIUŞ,Aleea Moţilor,1988
452,BH-IV-m-B-01262,"Tipografia şi Librăria ""Doina”",municipiul BEIUŞ,Piaţa Vulcan Samuil 19,1911
453,BH-IV-m-B-01265,Troiţa de lemn în memoria Eroilor căzuţi în Primul Război Mondial,sat SĂUD; comuna BUNTEŞTI,30,prima jum. a sec. XX
454,BH-IV-m-B-01268,Casă Miron Pompiliu,oraş ŞTEI,Str. Miron Pompiliu 66,sec. XIX
455,BH-IV-m-B-01269,Monumentul comemorativ al celor morţi cu ocazia construirii căii ferate Oradea-Cluj,sat TOPA DE CRIŞ; comuna VADU CRIŞULUI,"40, În curtea Bisericii ortodoxe",cca. 1870
